Retailer country,Order method type,Retailer type,Product line,Product type,Product,Year,Quarter,Revenue,Quantity,Gross margin
United States,Telephone,Warehouse Store,Camping Equipment,Sleeping Bags,Hibernator Extreme,2013,Q1 2013,96973.8,385,0.40447832
United States,Telephone,Warehouse Store,Camping Equipment,Lanterns,Firefly Extreme,2013,Q1 2013,9149.66,169,0.44052457
United States,Telephone,Warehouse Store,Personal Accessories,Knives,Single Edge,2013,Q1 2013,70709.58,5808,0.29689188
United States,Telephone,Warehouse Store,Personal Accessories,Knives,Double Edge,2013,Q1 2013,13406.82,822,0.29920294
United States,Telephone,Warehouse Store,Personal Accessories,Knives,Bear Edge,2013,Q1 2013,3727.84,92,0.41929911
United States,Telephone,Warehouse Store,Personal Accessories,Navigation,Glacier Deluxe,2013,Q1 2013,27852.48,304,0.42152368
United States,Telephone,Warehouse Store,Outdoor Protection,Insect Repellents,BugShield Natural,2013,Q1 2013,13290.0,2215,0.69
United States,Telephone,Warehouse Store,Outdoor Protection,Insect Repellents,BugShield Extreme,2013,Q1 2013,14741.93,2156,0.64607619
United States,Telephone,Warehouse Store,Outdoor Protection,Sunscreen,Sun Shelter Stick,2013,Q1 2013,4545.0,909,0.608
United States,Telephone,Warehouse Store,Outdoor Protection,Sunscreen,Sun Shelter 15,2013,Q1 2013,4550.0,910,0.642
United States,Telephone,Warehouse Store,Outdoor Protection,Sunscreen,Sun Shield,2013,Q1 2013,3342.0,557,0.54
United States,Telephone,Warehouse Store,Outdoor Protection,First Aid,Compact Relief Kit,2013,Q1 2013,2806.0,122,0.60869565
United States,Telephone,Warehouse Store,Outdoor Protection,First Aid,Aloe Relief,2013,Q1 2013,496.85,95,0.63288719
United States,Telephone,Outdoors Shop,Mountaineering Equipment,Tools,Granite Ice,2013,Q1 2013,49096.0,646,0.48723684
United States,Telephone,Outdoors Shop,Mountaineering Equipment,Tools,Granite Hammer,2013,Q1 2013,29252.3,385,0.25138194
United States,Telephone,Outdoors Shop,Mountaineering Equipment,Tools,Granite Shovel,2013,Q1 2013,17343.05,295,0.3856098
United States,Telephone,Outdoors Shop,Mountaineering Equipment,Tools,Granite Grip,2013,Q1 2013,16248.4,829,0.49540816
United States,Telephone,Outdoors Shop,Personal Accessories,Watches,Venue,2013,Q1 2013,8614.0,118,0.41785001
United States,Telephone,Outdoors Shop,Personal Accessories,Watches,Infinity,2013,Q1 2013,3486.0,14,0.44417671
United States,Telephone,Outdoors Shop,Personal Accessories,Watches,Lux,2013,Q1 2013,14832.0,85,0.4756014
United States,Telephone,Outdoors Shop,Personal Accessories,Watches,TX,2013,Q1 2013,14024.0,76,0.44597119
United States,Telephone,Outdoors Shop,Personal Accessories,Watches,Legend,2013,Q1 2013,12485.2,47,0.4333579000000001
United States,Telephone,Outdoors Shop,Personal Accessories,Watches,Zodiak,2013,Q1 2013,2510.4,24,0.42504780000000003
United States,Telephone,Outdoors Shop,Personal Accessories,Eyewear,Bella,2013,Q1 2013,4245.0,58,0.42447114
United States,Telephone,Outdoors Shop,Personal Accessories,Eyewear,Trendi,2013,Q1 2013,3370.1,67,0.38982226
United States,Telephone,Outdoors Shop,Personal Accessories,Eyewear,Zone,2013,Q1 2013,15236.2,496,0.32655321
United States,Telephone,Outdoors Shop,Personal Accessories,Eyewear,Hawk Eye,2013,Q1 2013,13608.0,336,0.39425191
United States,Telephone,Outdoors Shop,Personal Accessories,Knives,Max Gizmo,2013,Q1 2013,10134.3,249,0.53725072
United States,Telephone,Outdoors Shop,Personal Accessories,Knives,Pocket Gizmo,2013,Q1 2013,6656.4,516,0.59299772
United States,Telephone,Outdoors Shop,Personal Accessories,Binoculars,Opera Vision,2013,Q1 2013,5720.0,52,0.54381818
United States,Telephone,Outdoors Shop,Personal Accessories,Binoculars,Ranger Vision,2013,Q1 2013,5760.0,36,0.534875
United States,Telephone,Outdoors Shop,Personal Accessories,Navigation,Sky Pilot,2013,Q1 2013,5728.0,16,0.34201117
United States,Telephone,Sports Store,Personal Accessories,Watches,Venue,2013,Q1 2013,20878.0,286,0.42009771
United States,Telephone,Sports Store,Personal Accessories,Watches,Infinity,2013,Q1 2013,10828.0,45,0.45202808
United States,Telephone,Sports Store,Personal Accessories,Watches,TX,2013,Q1 2013,26160.0,140,0.46884174
United States,Telephone,Sports Store,Personal Accessories,Watches,Legend,2013,Q1 2013,8106.0,30,0.44433753
United States,Telephone,Sports Store,Personal Accessories,Eyewear,Bella,2013,Q1 2013,7950.0,106,0.4148
United States,Telephone,Sports Store,Personal Accessories,Eyewear,Cat Eye,2013,Q1 2013,6709.05,153,0.34435576
United States,Telephone,Sports Store,Personal Accessories,Eyewear,Dante,2013,Q1 2013,7469.08,164,0.43974358
United States,Telephone,Sports Store,Personal Accessories,Eyewear,Fairway,2013,Q1 2013,9007.05,447,0.4
United States,Telephone,Sports Store,Personal Accessories,Eyewear,Inferno,2013,Q1 2013,12085.0,176,0.42534299
United States,Telephone,Sports Store,Personal Accessories,Eyewear,Zone,2013,Q1 2013,38828.8,1267,0.32060095
United States,Telephone,Sports Store,Personal Accessories,Eyewear,Hawk Eye,2013,Q1 2013,17253.0,426,0.43394540000000004
United States,Telephone,Sports Store,Personal Accessories,Eyewear,Retro,2013,Q1 2013,14409.5,230,0.44261772
United States,Telephone,Sports Store,Personal Accessories,Knives,Pocket Gizmo,2013,Q1 2013,3650.7,283,0.63410853
United States,Telephone,Sports Store,Personal Accessories,Navigation,Trail Scout,2013,Q1 2013,8330.0,35,0.35579832
United States,Web,Golf Shop,Personal Accessories,Watches,Mountain Man Digital,2013,Q1 2013,9193.54,223,0.51487675
United States,Web,Golf Shop,Personal Accessories,Watches,Mountain Man Deluxe,2013,Q1 2013,13014.96,168,0.49657932
United States,Web,Golf Shop,Personal Accessories,Watches,Mountain Man Combination,2013,Q1 2013,1274.13,13,0.54086318
United States,Web,Golf Shop,Personal Accessories,Watches,Venue,2013,Q1 2013,55553.0,761,0.41694814
United States,Web,Golf Shop,Personal Accessories,Watches,Infinity,2013,Q1 2013,134541.0,586,0.46166373
United States,Web,Golf Shop,Personal Accessories,Watches,Lux,2013,Q1 2013,53171.2,310,0.47595127
United States,Web,Golf Shop,Personal Accessories,Watches,Sam,2013,Q1 2013,20923.4,466,0.38708241
United States,Web,Golf Shop,Personal Accessories,Watches,TX,2013,Q1 2013,142568.0,752,0.45419014
United States,Web,Golf Shop,Personal Accessories,Watches,Legend,2013,Q1 2013,98795.8,373,0.43640803
United States,Web,Golf Shop,Personal Accessories,Watches,Zodiak,2013,Q1 2013,27614.4,264,0.42504780000000003
United States,Web,Golf Shop,Personal Accessories,Watches,Kodiak,2013,Q1 2013,36281.9,292,0.45755652
United States,Web,Golf Shop,Personal Accessories,Eyewear,Polar Sun,2013,Q1 2013,44986.95,738,0.57101559
United States,Web,Golf Shop,Personal Accessories,Eyewear,Polar Ice,2013,Q1 2013,5913.6,55,0.53785342
United States,Web,Golf Shop,Personal Accessories,Eyewear,Polar Sports,2013,Q1 2013,37733.88,317,0.50535275
United States,Web,Golf Shop,Personal Accessories,Eyewear,Bella,2013,Q1 2013,8227.5,111,0.41873595
United States,Web,Golf Shop,Personal Accessories,Eyewear,Capri,2013,Q1 2013,8655.8,226,0.33707572
United States,Web,Golf Shop,Personal Accessories,Eyewear,Cat Eye,2013,Q1 2013,59260.75,1680,0.33566568
United States,Web,Golf Shop,Personal Accessories,Eyewear,Dante,2013,Q1 2013,78093.89,1739,0.40592689
United States,Web,Golf Shop,Personal Accessories,Eyewear,Fairway,2013,Q1 2013,64560.6,3204,0.40098419
United States,Web,Golf Shop,Personal Accessories,Eyewear,Inferno,2013,Q1 2013,91605.35,1408,0.40390578
United States,Web,Golf Shop,Personal Accessories,Eyewear,Maximus,2013,Q1 2013,81836.0,992,0.50593015
United States,Web,Golf Shop,Personal Accessories,Eyewear,Trendi,2013,Q1 2013,24747.6,492,0.39597618
United States,Web,Golf Shop,Personal Accessories,Eyewear,Zone,2013,Q1 2013,114313.2,3685,0.32370111
United States,Web,Golf Shop,Personal Accessories,Eyewear,Hawk Eye,2013,Q1 2013,92664.0,2288,0.39992489
United States,Web,Golf Shop,Personal Accessories,Eyewear,Retro,2013,Q1 2013,108635.1,1734,0.44834404
United States,Web,Golf Shop,Personal Accessories,Knives,Double Edge,2013,Q1 2013,30695.42,1882,0.29920294
United States,Web,Golf Shop,Personal Accessories,Knives,Bear Edge,2013,Q1 2013,34230.02,862,0.40745404
United States,Web,Golf Shop,Personal Accessories,Knives,Bear Survival Edge,2013,Q1 2013,3414.73,37,0.49073572
United States,Web,Golf Shop,Personal Accessories,Knives,Max Gizmo,2013,Q1 2013,45289.8,1119,0.53821081
United States,Web,Golf Shop,Personal Accessories,Knives,Pocket Gizmo,2013,Q1 2013,30456.9,2361,0.60256329
United States,Web,Golf Shop,Personal Accessories,Binoculars,Seeker 35,2013,Q1 2013,6401.92,64,0.28831351
United States,Web,Golf Shop,Personal Accessories,Binoculars,Seeker Mini,2013,Q1 2013,3689.4,44,0.52295766
United States,Web,Golf Shop,Personal Accessories,Binoculars,Opera Vision,2013,Q1 2013,16830.0,153,0.5418467
United States,Web,Golf Shop,Personal Accessories,Binoculars,Ranger Vision,2013,Q1 2013,47110.4,289,0.51244566
United States,Web,Golf Shop,Personal Accessories,Navigation,Glacier Basic,2013,Q1 2013,70938.9,2235,0.36988028
United States,Web,Golf Shop,Personal Accessories,Navigation,Trail Scout,2013,Q1 2013,16660.0,70,0.35336134
United States,Web,Golf Shop,Personal Accessories,Navigation,Astro Pilot,2013,Q1 2013,21170.0,146,0.37717052
United States,Web,Golf Shop,Personal Accessories,Navigation,Sky Pilot,2013,Q1 2013,12888.0,36,0.34293451
United States,Web,Golf Shop,Outdoor Protection,Insect Repellents,BugShield Natural,2013,Q1 2013,5064.0,844,0.69
United States,Web,Golf Shop,Outdoor Protection,Insect Repellents,BugShield Extreme,2013,Q1 2013,23310.07,3433,0.64359352
United States,Web,Golf Shop,Outdoor Protection,Sunscreen,Sun Blocker,2013,Q1 2013,335.0,67,0.61
United States,Web,Golf Shop,Outdoor Protection,Sunscreen,Sun Shelter Stick,2013,Q1 2013,4260.0,852,0.608
United States,Web,Golf Shop,Outdoor Protection,Sunscreen,Sun Shelter 30,2013,Q1 2013,995.0,199,0.63
United States,Web,Golf Shop,Golf Equipment,Irons,Hailstorm Steel Irons,2013,Q1 2013,594574.75,1319,0.50973532
United States,Web,Golf Shop,Golf Equipment,Irons,Hailstorm Titanium Irons,2013,Q1 2013,275586.62,316,0.48723178
United States,Web,Golf Shop,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2013,Q1 2013,233775.09,461,0.4522626
United States,Web,Golf Shop,Golf Equipment,Irons,Lady Hailstorm Titanium Irons,2013,Q1 2013,233456.92,276,0.50346299
United States,Web,Golf Shop,Golf Equipment,Woods,Hailstorm Titanium Woods Set,2013,Q1 2013,351263.87,291,0.49177921
United States,Web,Golf Shop,Golf Equipment,Woods,Hailstorm Steel Woods Set,2013,Q1 2013,530539.92,915,0.41085677
United States,Web,Golf Shop,Golf Equipment,Woods,Lady Hailstorm Titanium Woods Set,2013,Q1 2013,149160.95,115,0.52970265
United States,Web,Golf Shop,Golf Equipment,Woods,Lady Hailstorm Steel Woods Set,2013,Q1 2013,376688.32,435,0.51382883
United States,Web,Golf Shop,Golf Equipment,Putters,Course Pro Putter,2013,Q1 2013,311941.44,4272,0.61106546
United States,Web,Golf Shop,Golf Equipment,Putters,Blue Steel Putter,2013,Q1 2013,106880.34,1230,0.52586229
United States,Web,Golf Shop,Golf Equipment,Putters,Blue Steel Max Putter,2013,Q1 2013,219133.2,1303,0.45490587
United States,Web,Golf Shop,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,2013,Q1 2013,42102.39,4293,0.71449602
United States,Web,Golf Shop,Golf Equipment,Golf Accessories,Course Pro Umbrella,2013,Q1 2013,87642.33,7295,0.50058379
United States,Web,Golf Shop,Golf Equipment,Golf Accessories,Course Pro Golf Bag,2013,Q1 2013,107984.58,505,0.62727549
United States,Web,Golf Shop,Golf Equipment,Golf Accessories,Course Pro Gloves,2013,Q1 2013,29759.52,2827,0.75776323
United States,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Water Bag,2013,Q1 2013,119980.48,28835,0.47490699999999997
United States,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Canteen,2013,Q1 2013,38110.38,3502,0.41877462
United States,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,2013,Q1 2013,72741.6,3108,0.31936553
United States,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Cup,2013,Q1 2013,25108.04,10483,0.64511169
United States,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Cook Set,2013,Q1 2013,35910.72,674,0.34365616
United States,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,2013,Q1 2013,70487.56,572,0.35437799
United States,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Single Flame,2013,Q1 2013,95335.29,1503,0.26880025
United States,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Kettle,2013,Q1 2013,107190.17,8467,0.59635879
United States,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Utensils,2013,Q1 2013,34916.52,1844,0.47188322
United States,Web,Department Store,Camping Equipment,Tents,Star Lite,2013,Q1 2013,199720.16,568,0.28900518
United States,Web,Department Store,Camping Equipment,Tents,Star Dome,2013,Q1 2013,85332.3,138,0.35958599
United States,Web,Department Store,Camping Equipment,Tents,Star Gazer 2,2013,Q1 2013,422167.9,763,0.2904934
United States,Web,Department Store,Camping Equipment,Tents,Star Gazer 3,2013,Q1 2013,89781.38,127,0.35779557
United States,Web,Department Store,Camping Equipment,Tents,Star Gazer 6,2013,Q1 2013,169912.35,215,0.37997444
United States,Web,Department Store,Camping Equipment,Tents,Star Peg,2013,Q1 2013,5029.36,2566,0.48979592
United States,Web,Department Store,Camping Equipment,Sleeping Bags,Hibernator Lite,2013,Q1 2013,247868.64,2896,0.29898353
United States,Web,Department Store,Camping Equipment,Sleeping Bags,Hibernator,2013,Q1 2013,399571.71,2829,0.39111305
United States,Web,Department Store,Camping Equipment,Sleeping Bags,Hibernator Self - Inflating Mat,2013,Q1 2013,226810.88,2018,0.53244791
United States,Web,Department Store,Camping Equipment,Sleeping Bags,Hibernator Pad,2013,Q1 2013,27768.48,697,0.50401606
United States,Web,Department Store,Camping Equipment,Sleeping Bags,Hibernator Pillow,2013,Q1 2013,2418.05,137,0.52124646
United States,Web,Department Store,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,2013,Q1 2013,81194.68,818,0.3426355
United States,Web,Department Store,Camping Equipment,Packs,Canyon Mule Climber Backpack,2013,Q1 2013,52793.46,723,0.2810189
United States,Web,Department Store,Camping Equipment,Packs,Canyon Mule Weekender Backpack,2013,Q1 2013,639468.44,2281,0.40551959
United States,Web,Department Store,Camping Equipment,Packs,Canyon Mule Journey Backpack,2013,Q1 2013,200117.76,568,0.39449932
United States,Web,Department Store,Camping Equipment,Packs,Canyon Mule Cooler,2013,Q1 2013,132253.16,4346,0.50708172
United States,Web,Department Store,Camping Equipment,Packs,Canyon Mule Carryall,2013,Q1 2013,107468.37,1539,0.41028211
United States,Web,Department Store,Camping Equipment,Lanterns,Firefly Lite,2013,Q1 2013,14586.03,999,0.5376911999999999
United States,Web,Department Store,Camping Equipment,Lanterns,Firefly Mapreader,2013,Q1 2013,39385.88,2466,0.53041547
United States,Web,Department Store,Camping Equipment,Lanterns,Firefly 2,2013,Q1 2013,56660.42,2113,0.37833659
United States,Web,Department Store,Camping Equipment,Lanterns,Firefly 4,2013,Q1 2013,15132.16,514,0.38858696
United States,Web,Department Store,Camping Equipment,Lanterns,Firefly Multi-light,2013,Q1 2013,11359.12,428,0.33006782
United States,Web,Department Store,Camping Equipment,Lanterns,EverGlow Single,2013,Q1 2013,35207.3,1035,0.44909436
United States,Web,Department Store,Camping Equipment,Lanterns,EverGlow Double,2013,Q1 2013,7353.15,141,0.44870566
United States,Web,Department Store,Camping Equipment,Lanterns,EverGlow Butane,2013,Q1 2013,34807.94,541,0.36851104
United States,Web,Department Store,Camping Equipment,Lanterns,EverGlow Lamp,2013,Q1 2013,147537.7,6651,0.47932596
United States,Web,Department Store,Personal Accessories,Watches,Mountain Man Analog,2013,Q1 2013,14796.44,307,0.37755298
United States,Web,Department Store,Personal Accessories,Watches,Mountain Man Digital,2013,Q1 2013,6366.33,153,0.51934631
United States,Web,Department Store,Personal Accessories,Watches,Mountain Man Deluxe,2013,Q1 2013,10744.16,138,0.49907671
United States,Web,Department Store,Personal Accessories,Watches,Mountain Man Combination,2013,Q1 2013,9647.15,101,0.5288764
United States,Web,Department Store,Personal Accessories,Watches,Venue,2013,Q1 2013,103149.0,1413,0.41795984
United States,Web,Department Store,Personal Accessories,Watches,Infinity,2013,Q1 2013,287284.0,1239,0.45316955
United States,Web,Department Store,Personal Accessories,Watches,Lux,2013,Q1 2013,67562.8,396,0.47571267
United States,Web,Department Store,Personal Accessories,Watches,Sam,2013,Q1 2013,38299.7,853,0.38708241
United States,Web,Department Store,Personal Accessories,Watches,TX,2013,Q1 2013,181420.0,963,0.46007937
United States,Web,Department Store,Personal Accessories,Watches,Legend,2013,Q1 2013,104336.4,400,0.42799253
United States,Web,Department Store,Personal Accessories,Watches,Zodiak,2013,Q1 2013,56622.0,530,0.42248384
United States,Web,Department Store,Personal Accessories,Watches,Kodiak,2013,Q1 2013,120755.5,980,0.452654
United States,Web,Department Store,Personal Accessories,Eyewear,Polar Sun,2013,Q1 2013,51712.32,856,0.56713603
United States,Web,Department Store,Personal Accessories,Eyewear,Polar Ice,2013,Q1 2013,15105.2,143,0.52958782
United States,Web,Department Store,Personal Accessories,Eyewear,Polar Sports,2013,Q1 2013,58769.12,498,0.50106042
United States,Web,Department Store,Personal Accessories,Eyewear,Polar Wave,2013,Q1 2013,4876.62,51,0.56996444
United States,Web,Department Store,Personal Accessories,Eyewear,Bella,2013,Q1 2013,50392.5,742,0.44719452
United States,Web,Department Store,Personal Accessories,Eyewear,Capri,2013,Q1 2013,45845.1,1197,0.34287743
United States,Web,Department Store,Personal Accessories,Eyewear,Cat Eye,2013,Q1 2013,79346.25,2446,0.32964116
United States,Web,Department Store,Personal Accessories,Eyewear,Dante,2013,Q1 2013,161868.44,3644,0.37877878
United States,Web,Department Store,Personal Accessories,Eyewear,Fairway,2013,Q1 2013,180745.5,8970,0.39959413
United States,Web,Department Store,Personal Accessories,Eyewear,Inferno,2013,Q1 2013,209443.85,3159,0.41025626
United States,Web,Department Store,Personal Accessories,Eyewear,Maximus,2013,Q1 2013,178450.0,2163,0.50320857
United States,Web,Department Store,Personal Accessories,Eyewear,Trendi,2013,Q1 2013,106686.3,2121,0.39639869
United States,Web,Department Store,Personal Accessories,Eyewear,Zone,2013,Q1 2013,312614.6,10207,0.32137728
United States,Web,Department Store,Personal Accessories,Eyewear,Hawk Eye,2013,Q1 2013,114129.0,2818,0.40079673
United States,Web,Department Store,Personal Accessories,Eyewear,Retro,2013,Q1 2013,337370.25,5385,0.44785455
United States,Web,Department Store,Personal Accessories,Knives,Double Edge,2013,Q1 2013,17775.74,1084,0.30297585
United States,Web,Department Store,Personal Accessories,Knives,Bear Edge,2013,Q1 2013,5281.43,133,0.40745404
United States,Web,Department Store,Personal Accessories,Knives,Bear Survival Edge,2013,Q1 2013,19289.6,220,0.46395985
United States,Web,Department Store,Personal Accessories,Knives,Max Gizmo,2013,Q1 2013,65681.1,1626,0.54102246
United States,Web,Department Store,Personal Accessories,Knives,Pocket Gizmo,2013,Q1 2013,41099.4,3186,0.62226845
United States,Web,Department Store,Personal Accessories,Binoculars,Seeker 35,2013,Q1 2013,20406.12,204,0.28831351
United States,Web,Department Store,Personal Accessories,Binoculars,Seeker 50,2013,Q1 2013,63190.4,496,0.2733124
United States,Web,Department Store,Personal Accessories,Binoculars,Seeker Mini,2013,Q1 2013,100960.52,1536,0.39144529
United States,Web,Department Store,Personal Accessories,Binoculars,Opera Vision,2013,Q1 2013,22110.0,201,0.54331615
United States,Web,Department Store,Personal Accessories,Binoculars,Ranger Vision,2013,Q1 2013,96339.2,595,0.52074784
United States,Web,Department Store,Personal Accessories,Navigation,Glacier Basic,2013,Q1 2013,29119.56,908,0.37636420000000004
United States,Web,Department Store,Personal Accessories,Navigation,Glacier Deluxe,2013,Q1 2013,19423.44,212,0.42152368
United States,Web,Department Store,Personal Accessories,Navigation,Glacier GPS,2013,Q1 2013,175206.2,1580,0.33772207
United States,Web,Department Store,Personal Accessories,Navigation,Trail Scout,2013,Q1 2013,41412.0,174,0.35223945
United States,Web,Department Store,Personal Accessories,Navigation,Astro Pilot,2013,Q1 2013,105560.0,728,0.37713309999999994
United States,Web,Department Store,Personal Accessories,Navigation,Sky Pilot,2013,Q1 2013,50478.0,141,0.33981735
United States,Web,Department Store,Outdoor Protection,Insect Repellents,BugShield Spray,2013,Q1 2013,5823.69,2365,0.25683716
United States,Web,Department Store,Outdoor Protection,Insect Repellents,BugShield Lotion Lite,2013,Q1 2013,5075.0,725,0.73142857
United States,Web,Department Store,Outdoor Protection,Insect Repellents,BugShield Lotion,2013,Q1 2013,4102.0,586,0.66714286
United States,Web,Department Store,Outdoor Protection,Sunscreen,Sun Shelter Stick,2013,Q1 2013,1720.0,344,0.608
United States,Web,Department Store,Outdoor Protection,Sunscreen,Sun Shelter 15,2013,Q1 2013,8353.8,1692,0.63744883
United States,Web,Department Store,Outdoor Protection,Sunscreen,Sun Shelter 30,2013,Q1 2013,5925.0,2581,0.19411814
United States,Web,Department Store,Outdoor Protection,Sunscreen,Sun Shield,2013,Q1 2013,7224.0,1204,0.54
United States,Web,Department Store,Outdoor Protection,First Aid,Deluxe Family Relief Kit,2013,Q1 2013,4340.0,124,0.59885714
United States,Web,Department Store,Outdoor Protection,First Aid,Aloe Relief,2013,Q1 2013,198.74,1434,-12.85367817
United States,Web,Department Store,Outdoor Protection,First Aid,Insect Bite Relief,2013,Q1 2013,306.0,51,0.54
United States,Web,Department Store,Golf Equipment,Irons,Hailstorm Steel Irons,2013,Q1 2013,212336.6,467,0.51394625
United States,Web,Department Store,Golf Equipment,Irons,Hailstorm Titanium Irons,2013,Q1 2013,212539.62,249,0.48256937
United States,Web,Department Store,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2013,Q1 2013,38464.36,76,0.4511865
United States,Web,Department Store,Golf Equipment,Irons,Lady Hailstorm Titanium Irons,2013,Q1 2013,231412.18,274,0.50270552
United States,Web,Department Store,Golf Equipment,Woods,Hailstorm Titanium Woods Set,2013,Q1 2013,182082.48,153,0.49720533
United States,Web,Department Store,Golf Equipment,Woods,Hailstorm Steel Woods Set,2013,Q1 2013,312817.2,526,0.42560192
