Retailer country,Order method type,Retailer type,Product line,Product type,Product,Year,Quarter,Revenue,Quantity,Gross margin
United States,E-mail,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Granite Pulley,2014,Q2 2014,11656.12,313,0.50725027
United States,E-mail,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Firefly Climbing Lamp,2014,Q2 2014,6348.78,162,0.44628732
United States,E-mail,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Firefly Charger,2014,Q2 2014,12982.5,250,0.56942037
United States,E-mail,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Firefly Rechargeable Battery,2014,Q2 2014,8333.92,1063,0.59821429
United States,E-mail,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Granite Chalk Bag,2014,Q2 2014,3024.0,168,0.52611111
United States,E-mail,Outdoors Shop,Personal Accessories,Watches,Mountain Man Extreme,2014,Q2 2014,3826.94,13,0.60530607
United States,E-mail,Outdoors Shop,Personal Accessories,Knives,Edge Extreme,2014,Q2 2014,17511.34,154,0.2964559
United States,Web,Golf Shop,Personal Accessories,Watches,Mountain Man Deluxe,2014,Q2 2014,5500.37,71,0.49657932
United States,Web,Golf Shop,Personal Accessories,Watches,Venue,2014,Q2 2014,54677.0,749,0.43375277
United States,Web,Golf Shop,Personal Accessories,Watches,Infinity,2014,Q2 2014,225382.2,948,0.45722076
United States,Web,Golf Shop,Personal Accessories,Watches,Lux,2014,Q2 2014,48390.4,282,0.48553515
United States,Web,Golf Shop,Personal Accessories,Watches,Sam,2014,Q2 2014,69341.8,1466,0.40260939
United States,Web,Golf Shop,Personal Accessories,Watches,TX,2014,Q2 2014,141586.4,747,0.45553824
United States,Web,Golf Shop,Personal Accessories,Watches,Legend,2014,Q2 2014,94278.0,355,0.43264261
United States,Web,Golf Shop,Personal Accessories,Watches,Zodiak,2014,Q2 2014,5694.0,52,0.42684932
United States,Web,Golf Shop,Personal Accessories,Watches,Kodiak,2014,Q2 2014,26631.2,200,0.47105651
United States,Web,Golf Shop,Personal Accessories,Eyewear,Polar Sun,2014,Q2 2014,22114.68,370,0.57001413
United States,Web,Golf Shop,Personal Accessories,Eyewear,Polar Sports,2014,Q2 2014,28939.81,246,0.49949637
United States,Web,Golf Shop,Personal Accessories,Eyewear,Bella,2014,Q2 2014,49612.5,735,0.46814170000000005
United States,Web,Golf Shop,Personal Accessories,Eyewear,Capri,2014,Q2 2014,113138.2,2954,0.35694337
United States,Web,Golf Shop,Personal Accessories,Eyewear,Cat Eye,2014,Q2 2014,87369.05,2844,0.34227292
United States,Web,Golf Shop,Personal Accessories,Eyewear,Dante,2014,Q2 2014,58916.75,1315,0.3607789
United States,Web,Golf Shop,Personal Accessories,Eyewear,Fairway,2014,Q2 2014,34467.5,1622,0.41772046
United States,Web,Golf Shop,Personal Accessories,Eyewear,Inferno,2014,Q2 2014,161271.25,2373,0.44325396
United States,Web,Golf Shop,Personal Accessories,Eyewear,Maximus,2014,Q2 2014,166991.45,1899,0.50058617
United States,Web,Golf Shop,Personal Accessories,Eyewear,Trendi,2014,Q2 2014,23703.6,467,0.38629153
United States,Web,Golf Shop,Personal Accessories,Eyewear,Zone,2014,Q2 2014,152496.8,4417,0.33555222
United States,Web,Golf Shop,Personal Accessories,Eyewear,Hawk Eye,2014,Q2 2014,138887.5,3248,0.41530426
United States,Web,Golf Shop,Personal Accessories,Eyewear,Retro,2014,Q2 2014,215766.6,3444,0.46542417
United States,Web,Golf Shop,Personal Accessories,Knives,Max Gizmo,2014,Q2 2014,46294.7,1138,0.53961793
United States,Web,Golf Shop,Personal Accessories,Knives,Pocket Gizmo,2014,Q2 2014,51225.9,3971,0.61660117
United States,Web,Golf Shop,Personal Accessories,Binoculars,Ranger Vision,2014,Q2 2014,44906.8,267,0.53451504
United States,Web,Golf Shop,Personal Accessories,Navigation,Astro Pilot,2014,Q2 2014,34936.0,238,0.37566922
United States,Web,Golf Shop,Personal Accessories,Navigation,Sky Pilot,2014,Q2 2014,22554.0,63,0.35824953
United States,Web,Golf Shop,Personal Accessories,Navigation,Auto Pilot,2014,Q2 2014,35485.0,151,0.34907088
United States,Web,Golf Shop,Outdoor Protection,Insect Repellents,BugShield Natural,2014,Q2 2014,5892.0,982,0.69
United States,Web,Golf Shop,Outdoor Protection,Insect Repellents,BugShield Spray,2014,Q2 2014,61.37,17,0.49307479
United States,Web,Golf Shop,Outdoor Protection,Sunscreen,Sun Shelter Stick,2014,Q2 2014,555.0,111,0.608
United States,Web,Golf Shop,Outdoor Protection,Sunscreen,Sun Shelter 15,2014,Q2 2014,4031.04,833,0.6301029
United States,Web,Golf Shop,Outdoor Protection,First Aid,Aloe Relief,2014,Q2 2014,88.91,17,0.63288719
United States,Web,Golf Shop,Golf Equipment,Irons,Hailstorm Steel Irons,2014,Q2 2014,480431.15,1097,0.49537618
United States,Web,Golf Shop,Golf Equipment,Irons,Hailstorm Titanium Irons,2014,Q2 2014,876807.4,994,0.49110078
United States,Web,Golf Shop,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2014,Q2 2014,239390.03,473,0.4511865
United States,Web,Golf Shop,Golf Equipment,Irons,Lady Hailstorm Titanium Irons,2014,Q2 2014,571773.89,677,0.50270552
United States,Web,Golf Shop,Golf Equipment,Woods,Hailstorm Titanium Woods Set,2014,Q2 2014,1388659.5,1150,0.48738334
United States,Web,Golf Shop,Golf Equipment,Woods,Hailstorm Steel Woods Set,2014,Q2 2014,780877.2,1181,0.48336358
United States,Web,Golf Shop,Golf Equipment,Woods,Lady Hailstorm Titanium Woods Set,2014,Q2 2014,550276.98,426,0.52776509
United States,Web,Golf Shop,Golf Equipment,Woods,Lady Hailstorm Steel Woods Set,2014,Q2 2014,405816.32,469,0.51345229
United States,Web,Golf Shop,Golf Equipment,Putters,Course Pro Putter,2014,Q2 2014,362209.34,7114,0.48334817
United States,Web,Golf Shop,Golf Equipment,Putters,Blue Steel Putter,2014,Q2 2014,68459.72,812,0.51132724
United States,Web,Golf Shop,Golf Equipment,Putters,Blue Steel Max Putter,2014,Q2 2014,293607.6,1711,0.52331002
United States,Web,Golf Shop,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,2014,Q2 2014,65820.68,8645,0.55343822
United States,Web,Golf Shop,Golf Equipment,Golf Accessories,Course Pro Umbrella,2014,Q2 2014,99564.27,8043,0.47734052
United States,Web,Golf Shop,Golf Equipment,Golf Accessories,Course Pro Golf Bag,2014,Q2 2014,150421.48,722,0.61745224
United States,Web,Golf Shop,Golf Equipment,Golf Accessories,Course Pro Gloves,2014,Q2 2014,74619.73,11236,0.61602917
United States,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Canteen,2014,Q2 2014,32205.4,2276,0.42614841
United States,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,2014,Q2 2014,78380.95,3443,0.30025102
United States,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Cup,2014,Q2 2014,15287.64,4393,0.75
United States,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Cook Set,2014,Q2 2014,88162.92,2172,0.16728212
United States,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,2014,Q2 2014,201111.36,1632,0.35437799
United States,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Single Flame,2014,Q2 2014,60004.78,946,0.26880025
United States,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Kettle,2014,Q2 2014,85032.82,6748,0.57623045
United States,Web,Department Store,Camping Equipment,Tents,Star Dome,2014,Q2 2014,526669.07,825,0.37968637
United States,Web,Department Store,Camping Equipment,Tents,Star Gazer 3,2014,Q2 2014,272878.84,386,0.35779557
United States,Web,Department Store,Camping Equipment,Tents,Star Gazer 6,2014,Q2 2014,295734.58,371,0.38529339
United States,Web,Department Store,Camping Equipment,Tents,Star Peg,2014,Q2 2014,8149.7,4121,0.49433721
United States,Web,Department Store,Camping Equipment,Sleeping Bags,Hibernator Lite,2014,Q2 2014,206871.03,2417,0.29898353
United States,Web,Department Store,Camping Equipment,Sleeping Bags,Hibernator Pad,2014,Q2 2014,118768.82,3667,0.43439179
United States,Web,Department Store,Camping Equipment,Sleeping Bags,Hibernator Pillow,2014,Q2 2014,38872.2,3145,0.40533981
United States,Web,Department Store,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,2014,Q2 2014,151789.18,1526,0.32828117
United States,Web,Department Store,Camping Equipment,Packs,Canyon Mule Weekender Backpack,2014,Q2 2014,378610.4,1394,0.38637703
United States,Web,Department Store,Camping Equipment,Packs,Canyon Mule Journey Backpack,2014,Q2 2014,154316.16,438,0.39449932
United States,Web,Department Store,Camping Equipment,Packs,Canyon Mule Cooler,2014,Q2 2014,43753.92,1428,0.51044386
United States,Web,Department Store,Camping Equipment,Packs,Canyon Mule Carryall,2014,Q2 2014,55165.7,790,0.41028211
United States,Web,Department Store,Camping Equipment,Lanterns,Firefly Lite,2014,Q2 2014,22153.57,1531,0.53351762
United States,Web,Department Store,Camping Equipment,Lanterns,Firefly Mapreader,2014,Q2 2014,36847.24,2341,0.5235057
United States,Web,Department Store,Camping Equipment,Lanterns,Firefly 2,2014,Q2 2014,39453.3,1486,0.37212806
United States,Web,Department Store,Camping Equipment,Lanterns,Firefly 4,2014,Q2 2014,43143.27,1483,0.38127082
United States,Web,Department Store,Camping Equipment,Lanterns,Firefly Multi-light,2014,Q2 2014,24363.72,918,0.33006782
United States,Web,Department Store,Camping Equipment,Lanterns,EverGlow Single,2014,Q2 2014,51181.8,1832,0.41588533
United States,Web,Department Store,Camping Equipment,Lanterns,EverGlow Double,2014,Q2 2014,12460.14,242,0.44161944
United States,Web,Department Store,Camping Equipment,Lanterns,EverGlow Butane,2014,Q2 2014,27165.25,419,0.37331812
United States,Web,Department Store,Camping Equipment,Lanterns,EverGlow Lamp,2014,Q2 2014,88724.04,5316,0.40083883
United States,Web,Department Store,Camping Equipment,Lanterns,Flicker Lantern,2014,Q2 2014,18177.36,534,0.54112808
United States,Web,Department Store,Personal Accessories,Watches,Mountain Man Analog,2014,Q2 2014,50048.38,1039,0.37720262
United States,Web,Department Store,Personal Accessories,Watches,Mountain Man Digital,2014,Q2 2014,15097.62,369,0.51118123
United States,Web,Department Store,Personal Accessories,Watches,Mountain Man Deluxe,2014,Q2 2014,25022.81,323,0.49657932
United States,Web,Department Store,Personal Accessories,Watches,Mountain Man Combination,2014,Q2 2014,6802.89,71,0.53034666
United States,Web,Department Store,Personal Accessories,Watches,Venue,2014,Q2 2014,47742.0,654,0.43366218
United States,Web,Department Store,Personal Accessories,Watches,Infinity,2014,Q2 2014,227058.2,949,0.45101441
United States,Web,Department Store,Personal Accessories,Watches,Lux,2014,Q2 2014,107771.6,635,0.48884381
United States,Web,Department Store,Personal Accessories,Watches,Sam,2014,Q2 2014,242601.7,5129,0.40236536
United States,Web,Department Store,Personal Accessories,Watches,TX,2014,Q2 2014,204923.0,1185,0.45523558
United States,Web,Department Store,Personal Accessories,Watches,Legend,2014,Q2 2014,112774.6,427,0.43559241
United States,Web,Department Store,Personal Accessories,Watches,Zodiak,2014,Q2 2014,94060.5,859,0.42674300000000004
United States,Web,Department Store,Personal Accessories,Watches,Kodiak,2014,Q2 2014,39248.0,288,0.45935589
United States,Web,Department Store,Personal Accessories,Eyewear,Polar Sun,2014,Q2 2014,66328.81,1119,0.56642822
United States,Web,Department Store,Personal Accessories,Eyewear,Polar Ice,2014,Q2 2014,13167.0,126,0.52449761
United States,Web,Department Store,Personal Accessories,Eyewear,Polar Sports,2014,Q2 2014,96029.58,822,0.4959953
United States,Web,Department Store,Personal Accessories,Eyewear,Polar Wave,2014,Q2 2014,4216.95,45,0.56119945
United States,Web,Department Store,Personal Accessories,Eyewear,Bella,2014,Q2 2014,42187.5,625,0.46818489
United States,Web,Department Store,Personal Accessories,Eyewear,Capri,2014,Q2 2014,154349.0,4030,0.35663568
United States,Web,Department Store,Personal Accessories,Eyewear,Cat Eye,2014,Q2 2014,323574.05,10976,0.33907286
United States,Web,Department Store,Personal Accessories,Eyewear,Dante,2014,Q2 2014,220776.8,4736,0.35386852
United States,Web,Department Store,Personal Accessories,Eyewear,Fairway,2014,Q2 2014,77838.75,3663,0.41804358
United States,Web,Department Store,Personal Accessories,Eyewear,Inferno,2014,Q2 2014,359403.5,5283,0.45027277
United States,Web,Department Store,Personal Accessories,Eyewear,Maximus,2014,Q2 2014,377630.5,4372,0.50744757
United States,Web,Department Store,Personal Accessories,Eyewear,Trendi,2014,Q2 2014,252278.1,4992,0.39963394
United States,Web,Department Store,Personal Accessories,Eyewear,Zone,2014,Q2 2014,322317.2,9069,0.34209803
United States,Web,Department Store,Personal Accessories,Eyewear,Hawk Eye,2014,Q2 2014,81030.0,1887,0.43009466
United States,Web,Department Store,Personal Accessories,Eyewear,Retro,2014,Q2 2014,394319.1,6294,0.46549472
United States,Web,Department Store,Personal Accessories,Knives,Single Edge,2014,Q2 2014,67923.3,5595,0.29489292
United States,Web,Department Store,Personal Accessories,Knives,Double Edge,2014,Q2 2014,19174.32,1188,0.29182156
United States,Web,Department Store,Personal Accessories,Knives,Max Gizmo,2014,Q2 2014,41762.0,1033,0.54802428
United States,Web,Department Store,Personal Accessories,Knives,Pocket Gizmo,2014,Q2 2014,34572.0,2680,0.60971972
United States,Web,Department Store,Personal Accessories,Binoculars,Seeker 35,2014,Q2 2014,204861.44,2048,0.28831351
United States,Web,Department Store,Personal Accessories,Binoculars,Seeker 50,2014,Q2 2014,51597.0,405,0.2733124
United States,Web,Department Store,Personal Accessories,Binoculars,Seeker Mini,2014,Q2 2014,50962.56,627,0.50787402
United States,Web,Department Store,Personal Accessories,Binoculars,Ranger Vision,2014,Q2 2014,78323.7,465,0.53439649
United States,Web,Department Store,Personal Accessories,Navigation,Glacier Basic,2014,Q2 2014,75905.91,2403,0.36684772
United States,Web,Department Store,Personal Accessories,Navigation,Astro Pilot,2014,Q2 2014,51862.0,271,0.36618121
United States,Web,Department Store,Personal Accessories,Navigation,Sky Pilot,2014,Q2 2014,61576.0,172,0.35861894
United States,Web,Department Store,Personal Accessories,Navigation,Auto Pilot,2014,Q2 2014,22560.0,96,0.34918085
United States,Web,Department Store,Outdoor Protection,Insect Repellents,BugShield Lotion Lite,2014,Q2 2014,1904.0,272,0.73142857
United States,Web,Department Store,Outdoor Protection,Insect Repellents,BugShield Lotion,2014,Q2 2014,3990.0,570,0.66714286
United States,Web,Department Store,Outdoor Protection,Sunscreen,Sun Shield,2014,Q2 2014,1776.0,296,0.54
United States,Web,Department Store,Outdoor Protection,First Aid,Deluxe Family Relief Kit,2014,Q2 2014,5005.0,143,0.59885714
United States,Web,Department Store,Outdoor Protection,First Aid,Insect Bite Relief,2014,Q2 2014,306.0,51,0.54
United States,Web,Department Store,Golf Equipment,Irons,Hailstorm Steel Irons,2014,Q2 2014,152844.55,349,0.49537618
United States,Web,Department Store,Golf Equipment,Irons,Hailstorm Titanium Irons,2014,Q2 2014,144664.4,164,0.49110078
United States,Web,Department Store,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2014,Q2 2014,60227.09,119,0.4511865
United States,Web,Department Store,Golf Equipment,Irons,Lady Hailstorm Titanium Irons,2014,Q2 2014,91213.56,108,0.50270552
United States,Web,Department Store,Golf Equipment,Woods,Hailstorm Titanium Woods Set,2014,Q2 2014,194412.33,161,0.48738334
United States,Web,Department Store,Golf Equipment,Woods,Hailstorm Steel Woods Set,2014,Q2 2014,40333.2,61,0.48336358
United States,Web,Department Store,Golf Equipment,Woods,Lady Hailstorm Titanium Woods Set,2014,Q2 2014,240261.78,186,0.52776509
United States,Web,Department Store,Golf Equipment,Woods,Lady Hailstorm Steel Woods Set,2014,Q2 2014,151424.0,175,0.51345229
United States,Web,Department Store,Golf Equipment,Putters,Course Pro Putter,2014,Q2 2014,102008.84,2191,0.45240079
United States,Web,Department Store,Golf Equipment,Putters,Blue Steel Putter,2014,Q2 2014,20740.26,246,0.51132724
United States,Web,Department Store,Golf Equipment,Putters,Blue Steel Max Putter,2014,Q2 2014,72243.6,421,0.52331002
United States,Web,Department Store,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,2014,Q2 2014,16020.18,2511,0.46708464
United States,Web,Department Store,Golf Equipment,Golf Accessories,Course Pro Umbrella,2014,Q2 2014,39667.5,3225,0.47398374
United States,Web,Department Store,Golf Equipment,Golf Accessories,Course Pro Golf Bag,2014,Q2 2014,43959.74,211,0.61745224
United States,Web,Department Store,Golf Equipment,Golf Accessories,Course Pro Gloves,2014,Q2 2014,21225.6,3960,0.52425373
United States,Web,Direct Marketing,Camping Equipment,Cooking Gear,TrailChef Cook Set,2014,Q2 2014,0.0,72,
United States,Web,Direct Marketing,Camping Equipment,Tents,Star Dome,2014,Q2 2014,46864.08,72,0.39160227
United States,Web,Direct Marketing,Camping Equipment,Sleeping Bags,Hibernator,2014,Q2 2014,40965.57,279,0.41428863
United States,Web,Direct Marketing,Camping Equipment,Sleeping Bags,Hibernator Self - Inflating Mat,2014,Q2 2014,26630.55,279,0.45521215
United States,Web,Direct Marketing,Outdoor Protection,Insect Repellents,BugShield Natural,2014,Q2 2014,2586.0,431,0.69
United States,Web,Direct Marketing,Outdoor Protection,Insect Repellents,BugShield Spray,2014,Q2 2014,3371.61,561,0.69550749
United States,Web,Direct Marketing,Outdoor Protection,Insect Repellents,BugShield Lotion Lite,2014,Q2 2014,1911.0,273,0.73142857
United States,Web,Direct Marketing,Outdoor Protection,Insect Repellents,BugShield Lotion,2014,Q2 2014,4025.0,575,0.66714286
United States,Web,Direct Marketing,Outdoor Protection,Insect Repellents,BugShield Extreme,2014,Q2 2014,6237.0,891,0.65428571
United States,Web,Direct Marketing,Outdoor Protection,Sunscreen,Sun Blocker,2014,Q2 2014,2375.0,475,0.61
United States,Web,Direct Marketing,Outdoor Protection,Sunscreen,Sun Shelter Stick,2014,Q2 2014,1355.0,271,0.608
United States,Web,Direct Marketing,Outdoor Protection,Sunscreen,Sun Shelter 15,2014,Q2 2014,1758.64,356,0.63765182
United States,Web,Direct Marketing,Outdoor Protection,Sunscreen,Sun Shelter 30,2014,Q2 2014,13195.0,2639,0.63
United States,Web,Direct Marketing,Outdoor Protection,Sunscreen,Sun Shield,2014,Q2 2014,6534.0,1089,0.54
United States,Web,Direct Marketing,Outdoor Protection,First Aid,Compact Relief Kit,2014,Q2 2014,1495.0,65,0.60869565
United States,Web,Direct Marketing,Outdoor Protection,First Aid,Deluxe Family Relief Kit,2014,Q2 2014,4445.0,127,0.59885714
United States,Web,Direct Marketing,Outdoor Protection,First Aid,Aloe Relief,2014,Q2 2014,638.06,122,0.63288719
United States,Web,Warehouse Store,Camping Equipment,Cooking Gear,TrailChef Water Bag,2014,Q2 2014,93655.86,14961,0.51916933
United States,Web,Warehouse Store,Camping Equipment,Cooking Gear,TrailChef Canteen,2014,Q2 2014,51373.78,3601,0.43083573
United States,Web,Warehouse Store,Camping Equipment,Cooking Gear,TrailChef Double Flame,2014,Q2 2014,102944.52,714,0.4798169
United States,Web,Warehouse Store,Camping Equipment,Tents,Star Lite,2014,Q2 2014,850221.71,2353,0.30812164
United States,Web,Warehouse Store,Camping Equipment,Tents,Star Gazer 2,2014,Q2 2014,594244.2,1074,0.2904934
United States,Web,Warehouse Store,Camping Equipment,Sleeping Bags,Hibernator Lite,2014,Q2 2014,165873.42,1938,0.29898353
United States,Web,Warehouse Store,Camping Equipment,Sleeping Bags,Hibernator Pillow,2014,Q2 2014,21555.8,1246,0.5
United States,Web,Warehouse Store,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,2014,Q2 2014,130129.86,1311,0.3426355
United States,Web,Warehouse Store,Camping Equipment,Packs,Canyon Mule Journey Backpack,2014,Q2 2014,389309.05,1235,0.32325604
United States,Web,Warehouse Store,Camping Equipment,Lanterns,Firefly Lite,2014,Q2 2014,38026.12,2638,0.53172977
United States,Web,Warehouse Store,Camping Equipment,Lanterns,Firefly Mapreader,2014,Q2 2014,14954.52,2172,-0.08930277
United States,Web,Warehouse Store,Camping Equipment,Lanterns,Firefly 2,2014,Q2 2014,65152.08,2460,0.37057727
United States,Web,Warehouse Store,Camping Equipment,Lanterns,Firefly Multi-light,2014,Q2 2014,14517.38,547,0.33006782
United States,Web,Warehouse Store,Camping Equipment,Lanterns,EverGlow Single,2014,Q2 2014,60327.34,1735,0.46104204
United States,Web,Warehouse Store,Camping Equipment,Lanterns,EverGlow Kerosene,2014,Q2 2014,13440.3,426,0.36608558
United States,Web,Warehouse Store,Personal Accessories,Eyewear,Inferno,2014,Q2 2014,942.4,19,0.19657258
United States,Web,Warehouse Store,Personal Accessories,Eyewear,Zone,2014,Q2 2014,5475.45,211,0.16069364
United States,Web,Warehouse Store,Personal Accessories,Knives,Single Edge,2014,Q2 2014,229018.54,18289,0.31641412
United States,Web,Warehouse Store,Personal Accessories,Binoculars,Seeker Mini,2014,Q2 2014,11785.6,145,0.50787402
United States,Web,Warehouse Store,Outdoor Protection,Insect Repellents,BugShield Natural,2014,Q2 2014,17670.0,2945,0.69
United States,Web,Warehouse Store,Outdoor Protection,Insect Repellents,BugShield Spray,2014,Q2 2014,5799.65,965,0.69550749
United States,Web,Warehouse Store,Outdoor Protection,Insect Repellents,BugShield Lotion Lite,2014,Q2 2014,2667.0,381,0.73142857
United States,Web,Warehouse Store,Outdoor Protection,Insect Repellents,BugShield Lotion,2014,Q2 2014,13188.0,1884,0.66714286
United States,Web,Warehouse Store,Outdoor Protection,Insect Repellents,BugShield Extreme,2014,Q2 2014,35909.02,5210,0.64888488
United States,Web,Warehouse Store,Outdoor Protection,Sunscreen,Sun Blocker,2014,Q2 2014,6290.0,1258,0.61
United States,Web,Warehouse Store,Outdoor Protection,Sunscreen,Sun Shelter Stick,2014,Q2 2014,9760.0,1952,0.608
United States,Web,Warehouse Store,Outdoor Protection,Sunscreen,Sun Shelter 15,2014,Q2 2014,6387.42,1293,0.63765182
United States,Web,Warehouse Store,Outdoor Protection,Sunscreen,Sun Shelter 30,2014,Q2 2014,4340.0,868,0.63
United States,Web,Warehouse Store,Outdoor Protection,Sunscreen,Sun Shield,2014,Q2 2014,11340.0,1890,0.54
United States,Web,Warehouse Store,Outdoor Protection,First Aid,Compact Relief Kit,2014,Q2 2014,15847.0,689,0.60869565
United States,Web,Warehouse Store,Outdoor Protection,First Aid,Deluxe Family Relief Kit,2014,Q2 2014,15540.0,449,0.59433977
United States,Web,Warehouse Store,Outdoor Protection,First Aid,Calamine Relief,2014,Q2 2014,3012.0,502,0.52833333
United States,Web,Warehouse Store,Outdoor Protection,First Aid,Aloe Relief,2014,Q2 2014,1087.84,208,0.63288719
United States,Web,Warehouse Store,Outdoor Protection,First Aid,Insect Bite Relief,2014,Q2 2014,2970.0,495,0.54
