Retailer country,Order method type,Retailer type,Product line,Product type,Product,Year,Quarter,Revenue,Quantity,Gross margin
United States,Telephone,Department Store,Camping Equipment,Packs,Canyon Mule Cooler,2012,Q2 2012,88211.47,2736,0.50373801
United States,Telephone,Department Store,Camping Equipment,Packs,Canyon Mule Carryall,2012,Q2 2012,139423.62,2018,0.40396584
United States,Telephone,Department Store,Camping Equipment,Lanterns,Firefly Lite,2012,Q2 2012,19699.65,1384,0.52577838
United States,Telephone,Department Store,Camping Equipment,Lanterns,Firefly Mapreader,2012,Q2 2012,53185.12,3388,0.52223479
United States,Telephone,Department Store,Camping Equipment,Lanterns,Firefly 2,2012,Q2 2012,34387.34,1290,0.37986625
United States,Telephone,Department Store,Camping Equipment,Lanterns,Firefly 4,2012,Q2 2012,18599.09,650,0.37093697
United States,Telephone,Department Store,Camping Equipment,Lanterns,Firefly Multi-light,2012,Q2 2012,16542.36,636,0.31641676
United States,Telephone,Department Store,Camping Equipment,Lanterns,EverGlow Single,2012,Q2 2012,6600.75,195,0.46706056
United States,Telephone,Department Store,Camping Equipment,Lanterns,EverGlow Double,2012,Q2 2012,8442.51,165,0.43811141
United States,Telephone,Department Store,Camping Equipment,Lanterns,EverGlow Butane,2012,Q2 2012,7322.05,115,0.36186587
United States,Telephone,Department Store,Camping Equipment,Lanterns,EverGlow Lamp,2012,Q2 2012,63813.0,2868,0.5505618
United States,Telephone,Department Store,Camping Equipment,Lanterns,Flicker Lantern,2012,Q2 2012,8305.76,244,0.54112808
United States,Telephone,Department Store,Personal Accessories,Watches,Mountain Man Analog,2012,Q2 2012,28670.43,604,0.36798995
United States,Telephone,Department Store,Personal Accessories,Watches,Mountain Man Digital,2012,Q2 2012,10030.17,247,0.50748591
United States,Telephone,Department Store,Personal Accessories,Watches,Mountain Man Combination,2012,Q2 2012,2689.4,28,0.53149401
United States,Telephone,Department Store,Personal Accessories,Watches,Venue,2012,Q2 2012,36573.0,501,0.41377738
United States,Telephone,Department Store,Personal Accessories,Watches,Infinity,2012,Q2 2012,31720.0,141,0.45913115
United States,Telephone,Department Store,Personal Accessories,Watches,Lux,2012,Q2 2012,30889.6,180,0.47662385
United States,Telephone,Department Store,Personal Accessories,Watches,Sam,2012,Q2 2012,8710.6,194,0.38752784
United States,Telephone,Department Store,Personal Accessories,Watches,TX,2012,Q2 2012,57176.0,302,0.45418497
United States,Telephone,Department Store,Personal Accessories,Watches,Legend,2012,Q2 2012,34534.2,133,0.44796578
United States,Telephone,Department Store,Personal Accessories,Watches,Kodiak,2012,Q2 2012,21915.9,180,0.44807559999999996
United States,Telephone,Department Store,Personal Accessories,Eyewear,Polar Sun,2012,Q2 2012,30373.32,507,0.56349685
United States,Telephone,Department Store,Personal Accessories,Eyewear,Polar Ice,2012,Q2 2012,22698.5,218,0.52276935
United States,Telephone,Department Store,Personal Accessories,Eyewear,Polar Sports,2012,Q2 2012,28258.3,245,0.48950928
United States,Telephone,Department Store,Personal Accessories,Eyewear,Bella,2012,Q2 2012,6450.0,86,0.4152
United States,Telephone,Department Store,Personal Accessories,Eyewear,Capri,2012,Q2 2012,10226.1,267,0.33916449
United States,Telephone,Department Store,Personal Accessories,Eyewear,Cat Eye,2012,Q2 2012,32080.25,947,0.32955448
United States,Telephone,Department Store,Personal Accessories,Eyewear,Dante,2012,Q2 2012,26464.65,609,0.34963054
United States,Telephone,Department Store,Personal Accessories,Eyewear,Fairway,2012,Q2 2012,6448.0,320,0.4044665
United States,Telephone,Department Store,Personal Accessories,Eyewear,Inferno,2012,Q2 2012,48716.2,757,0.40875089
United States,Telephone,Department Store,Personal Accessories,Eyewear,Maximus,2012,Q2 2012,44570.0,550,0.50108459
United States,Telephone,Department Store,Personal Accessories,Eyewear,Trendi,2012,Q2 2012,21981.1,437,0.39534509
United States,Telephone,Department Store,Personal Accessories,Eyewear,Zone,2012,Q2 2012,103259.5,3376,0.3254028
United States,Telephone,Department Store,Personal Accessories,Eyewear,Hawk Eye,2012,Q2 2012,8019.0,198,0.3961055
United States,Telephone,Department Store,Personal Accessories,Knives,Single Edge,2012,Q2 2012,17852.85,1455,0.30236349
United States,Telephone,Department Store,Personal Accessories,Knives,Bear Edge,2012,Q2 2012,4794.6,122,0.40127226
United States,Telephone,Department Store,Personal Accessories,Knives,Bear Survival Edge,2012,Q2 2012,1845.8,20,0.51240654
United States,Telephone,Department Store,Personal Accessories,Knives,Max Gizmo,2012,Q2 2012,29605.0,775,0.53769634
United States,Telephone,Department Store,Personal Accessories,Knives,Pocket Gizmo,2012,Q2 2012,5746.2,471,0.59918033
United States,Telephone,Department Store,Personal Accessories,Binoculars,Seeker 35,2012,Q2 2012,30779.67,311,0.28069112
United States,Telephone,Department Store,Personal Accessories,Binoculars,Seeker 50,2012,Q2 2012,39078.6,310,0.26558782
United States,Telephone,Department Store,Personal Accessories,Binoculars,Ranger Vision,2012,Q2 2012,16160.0,101,0.42553589
United States,Telephone,Department Store,Personal Accessories,Navigation,Glacier Basic,2012,Q2 2012,71629.44,2282,0.36283182
United States,Telephone,Department Store,Personal Accessories,Navigation,Glacier Deluxe,2012,Q2 2012,11603.2,128,0.37970215
United States,Telephone,Department Store,Personal Accessories,Navigation,Trail Scout,2012,Q2 2012,17374.0,73,0.35077702
United States,Telephone,Department Store,Outdoor Protection,Insect Repellents,BugShield Spray,2012,Q2 2012,13008.05,2237,0.68529411
United States,Telephone,Department Store,Outdoor Protection,Insect Repellents,BugShield Lotion Lite,2012,Q2 2012,16337.58,2370,0.72727907
United States,Telephone,Department Store,Outdoor Protection,Insect Repellents,BugShield Lotion,2012,Q2 2012,24675.28,3618,0.65836497
United States,Telephone,Department Store,Outdoor Protection,Sunscreen,Sun Blocker,2012,Q2 2012,13078.4,2690,0.59891883
United States,Telephone,Department Store,Outdoor Protection,Sunscreen,Sun Shelter 15,2012,Q2 2012,29364.65,6124,0.62669536
United States,Telephone,Department Store,Outdoor Protection,Sunscreen,Sun Shield,2012,Q2 2012,35102.76,6098,0.52053685
United States,Telephone,Department Store,Outdoor Protection,First Aid,Compact Relief Kit,2012,Q2 2012,1656.0,72,0.60869565
United States,Telephone,Department Store,Outdoor Protection,First Aid,Deluxe Family Relief Kit,2012,Q2 2012,22893.85,673,0.58727256
United States,Telephone,Department Store,Outdoor Protection,First Aid,Aloe Relief,2012,Q2 2012,1589.92,304,0.63288719
United States,Telephone,Department Store,Outdoor Protection,First Aid,Insect Bite Relief,2012,Q2 2012,198.0,33,0.54
United States,Telephone,Department Store,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2012,Q2 2012,44223.8,88,0.44729128
United States,Telephone,Department Store,Golf Equipment,Putters,Course Pro Putter,2012,Q2 2012,118056.5,1634,0.51695502
United States,Telephone,Department Store,Golf Equipment,Putters,Blue Steel Putter,2012,Q2 2012,100950.3,1210,0.50617284
United States,Telephone,Department Store,Golf Equipment,Putters,Blue Steel Max Putter,2012,Q2 2012,113929.09,671,0.45933212
United States,Telephone,Department Store,Golf Equipment,Golf Accessories,Course Pro Umbrella,2012,Q2 2012,25523.41,2085,0.50986173
United States,Telephone,Warehouse Store,Camping Equipment,Cooking Gear,TrailChef Water Bag,2012,Q2 2012,45527.45,7355,0.5266559000000001
United States,Telephone,Warehouse Store,Camping Equipment,Cooking Gear,TrailChef Canteen,2012,Q2 2012,19075.7,1603,0.44369748
United States,Telephone,Warehouse Store,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,2012,Q2 2012,6879.4,295,0.31689537
United States,Telephone,Warehouse Store,Camping Equipment,Cooking Gear,TrailChef Cup,2012,Q2 2012,2092.97,583,0.7632312
United States,Telephone,Warehouse Store,Camping Equipment,Cooking Gear,TrailChef Cook Set,2012,Q2 2012,16783.2,315,0.34365616
United States,Telephone,Warehouse Store,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,2012,Q2 2012,0.0,28,
United States,Telephone,Warehouse Store,Camping Equipment,Cooking Gear,TrailChef Double Flame,2012,Q2 2012,77576.8,542,0.47600313
United States,Telephone,Warehouse Store,Camping Equipment,Tents,Star Lite,2012,Q2 2012,457862.72,1316,0.28144401
United States,Telephone,Warehouse Store,Camping Equipment,Tents,Star Dome,2012,Q2 2012,18224.92,28,0.39160227
United States,Telephone,Warehouse Store,Camping Equipment,Tents,Star Gazer 2,2012,Q2 2012,434143.71,793,0.28293788
United States,Telephone,Warehouse Store,Camping Equipment,Tents,Star Gazer 3,2012,Q2 2012,221470.68,348,0.33062020000000003
United States,Telephone,Warehouse Store,Camping Equipment,Tents,Star Gazer 6,2012,Q2 2012,13576.2,17,0.38642625
United States,Telephone,Warehouse Store,Camping Equipment,Tents,Star Peg,2012,Q2 2012,1664.48,824,0.5049505
United States,Telephone,Warehouse Store,Camping Equipment,Sleeping Bags,Hibernator Lite,2012,Q2 2012,137689.68,1626,0.29145017
United States,Telephone,Warehouse Store,Camping Equipment,Sleeping Bags,Hibernator,2012,Q2 2012,182324.42,1321,0.3769019
United States,Telephone,Warehouse Store,Camping Equipment,Sleeping Bags,Hibernator Pad,2012,Q2 2012,6624.24,168,0.51382196
United States,Telephone,Warehouse Store,Camping Equipment,Sleeping Bags,Hibernator Pillow,2012,Q2 2012,12103.84,707,0.52453271
United States,Telephone,Warehouse Store,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,2012,Q2 2012,98995.68,1008,0.33560737
United States,Telephone,Warehouse Store,Camping Equipment,Lanterns,Firefly Lite,2012,Q2 2012,32104.22,2254,0.52609034
United States,Telephone,Warehouse Store,Camping Equipment,Lanterns,Firefly 2,2012,Q2 2012,32302.36,1228,0.36791491
United States,Telephone,Warehouse Store,Camping Equipment,Lanterns,Firefly Multi-light,2012,Q2 2012,13256.1,515,0.30924631
United States,Telephone,Warehouse Store,Camping Equipment,Lanterns,EverGlow Single,2012,Q2 2012,61598.88,2646,0.35567009999999993
United States,Telephone,Warehouse Store,Camping Equipment,Lanterns,EverGlow Kerosene,2012,Q2 2012,16707.6,546,0.34640523
United States,Telephone,Warehouse Store,Personal Accessories,Knives,Single Edge,2012,Q2 2012,71699.7,5970,0.28726062
United States,Telephone,Warehouse Store,Personal Accessories,Binoculars,Seeker Mini,2012,Q2 2012,22842.12,284,0.50267313
United States,Telephone,Warehouse Store,Outdoor Protection,Insect Repellents,BugShield Natural,2012,Q2 2012,15239.28,2702,0.67021277
United States,Telephone,Warehouse Store,Outdoor Protection,Sunscreen,Sun Shelter Stick,2012,Q2 2012,21462.6,4528,0.58649558
United States,Telephone,Warehouse Store,Outdoor Protection,First Aid,Compact Relief Kit,2012,Q2 2012,15935.78,707,0.60070985
United States,Telephone,Warehouse Store,Outdoor Protection,First Aid,Calamine Relief,2012,Q2 2012,2448.0,408,0.52833333
United States,Telephone,Warehouse Store,Golf Equipment,Irons,Hailstorm Steel Irons,2012,Q2 2012,16466.92,38,0.49000785
United States,Telephone,Warehouse Store,Golf Equipment,Golf Accessories,Course Pro Golf Bag,2012,Q2 2012,7421.04,36,0.61336955
United States,Telephone,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Water Bag,2012,Q2 2012,15772.12,2548,0.5266559000000001
United States,Telephone,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,2012,Q2 2012,15331.76,664,0.31009095
United States,Telephone,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Cook Set,2012,Q2 2012,50304.42,1602,-0.04963699
United States,Telephone,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,2012,Q2 2012,0.0,91,
United States,Telephone,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Single Flame,2012,Q2 2012,36149.76,576,0.26099426
United States,Telephone,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Double Flame,2012,Q2 2012,13811.07,91,0.50583119
United States,Telephone,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Kettle,2012,Q2 2012,41824.8,3330,0.59315287
United States,Telephone,Outdoors Shop,Camping Equipment,Tents,Star Lite,2012,Q2 2012,312907.44,858,0.31449377
United States,Telephone,Outdoors Shop,Camping Equipment,Tents,Star Dome,2012,Q2 2012,59230.99,91,0.39160227
United States,Telephone,Outdoors Shop,Camping Equipment,Tents,Star Gazer 3,2012,Q2 2012,70005.1,110,0.33062020000000003
United States,Telephone,Outdoors Shop,Camping Equipment,Tents,Star Peg,2012,Q2 2012,3732.3,1885,0.49494949
United States,Telephone,Outdoors Shop,Camping Equipment,Sleeping Bags,Hibernator Lite,2012,Q2 2012,102547.48,1211,0.29145017
United States,Telephone,Outdoors Shop,Camping Equipment,Sleeping Bags,Hibernator Extreme,2012,Q2 2012,67292.1,270,0.39814629
United States,Telephone,Outdoors Shop,Camping Equipment,Sleeping Bags,Hibernator Self - Inflating Mat,2012,Q2 2012,38760.12,324,0.5440107
United States,Telephone,Outdoors Shop,Camping Equipment,Packs,Canyon Mule Climber Backpack,2012,Q2 2012,32512.5,450,0.27335640000000005
United States,Telephone,Outdoors Shop,Camping Equipment,Packs,Canyon Mule Weekender Backpack,2012,Q2 2012,69334.92,258,0.37984669
United States,Telephone,Outdoors Shop,Camping Equipment,Packs,Canyon Mule Extreme Backpack,2012,Q2 2012,103893.6,240,0.44817390000000007
United States,Telephone,Outdoors Shop,Camping Equipment,Lanterns,Firefly 2,2012,Q2 2012,2490.67,91,0.45999269
United States,Telephone,Outdoors Shop,Camping Equipment,Lanterns,Firefly 4,2012,Q2 2012,6520.1,226,0.37608319
United States,Telephone,Outdoors Shop,Camping Equipment,Lanterns,Firefly Extreme,2012,Q2 2012,22017.1,443,0.43420523
United States,Telephone,Outdoors Shop,Camping Equipment,Lanterns,EverGlow Single,2012,Q2 2012,31108.15,919,0.46706056
United States,Telephone,Outdoors Shop,Camping Equipment,Lanterns,EverGlow Butane,2012,Q2 2012,13307.03,209,0.36186587
United States,Telephone,Outdoors Shop,Mountaineering Equipment,Rope,Husky Rope 50,2012,Q2 2012,98662.4,656,0.32905585
United States,Telephone,Outdoors Shop,Mountaineering Equipment,Rope,Husky Rope 60,2012,Q2 2012,45900.2,257,0.29165733
United States,Telephone,Outdoors Shop,Mountaineering Equipment,Rope,Husky Rope 100,2012,Q2 2012,103297.62,317,0.30126435
United States,Telephone,Outdoors Shop,Mountaineering Equipment,Rope,Husky Rope 200,2012,Q2 2012,63776.64,118,0.31477575
United States,Telephone,Outdoors Shop,Mountaineering Equipment,Safety,Granite Climbing Helmet,2012,Q2 2012,50361.44,724,0.24468085
United States,Telephone,Outdoors Shop,Mountaineering Equipment,Safety,Husky Harness,2012,Q2 2012,28533.7,467,0.28363339
United States,Telephone,Outdoors Shop,Mountaineering Equipment,Safety,Husky Harness Extreme,2012,Q2 2012,72173.2,698,0.47843327
United States,Telephone,Outdoors Shop,Mountaineering Equipment,Safety,Granite Signal Mirror,2012,Q2 2012,17094.0,740,0.38787879
United States,Telephone,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,2012,Q2 2012,29094.88,7738,0.4787234
United States,Telephone,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Granite Belay,2012,Q2 2012,38295.6,582,0.47613982
United States,Telephone,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Granite Pulley,2012,Q2 2012,33432.02,907,0.50217037
United States,Telephone,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Firefly Climbing Lamp,2012,Q2 2012,27570.15,985,0.28617363
United States,Telephone,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Firefly Charger,2012,Q2 2012,59572.6,1159,0.56498054
United States,Telephone,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Firefly Rechargeable Battery,2012,Q2 2012,41159.04,5304,0.59407216
United States,Telephone,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Granite Chalk Bag,2012,Q2 2012,19509.84,1106,0.51643991
United States,Telephone,Outdoors Shop,Mountaineering Equipment,Tools,Granite Ice,2012,Q2 2012,44819.2,596,0.48178191
United States,Telephone,Outdoors Shop,Mountaineering Equipment,Tools,Granite Hammer,2012,Q2 2012,31199.7,415,0.2434158
United States,Telephone,Outdoors Shop,Mountaineering Equipment,Tools,Granite Shovel,2012,Q2 2012,16584.15,285,0.33699948
United States,Telephone,Outdoors Shop,Mountaineering Equipment,Tools,Granite Grip,2012,Q2 2012,17559.6,901,0.49253457
United States,Telephone,Outdoors Shop,Mountaineering Equipment,Tools,Granite Axe,2012,Q2 2012,54981.6,1439,0.4891149
United States,Telephone,Outdoors Shop,Mountaineering Equipment,Tools,Granite Extreme,2012,Q2 2012,76779.2,1021,0.38138298
United States,Telephone,Outdoors Shop,Personal Accessories,Watches,Mountain Man Analog,2012,Q2 2012,4646.3,97,0.3736952
United States,Telephone,Outdoors Shop,Personal Accessories,Watches,Mountain Man Deluxe,2012,Q2 2012,7666.0,100,0.49126011
United States,Telephone,Outdoors Shop,Personal Accessories,Watches,Mountain Man Extreme,2012,Q2 2012,11422.0,40,0.59310103
United States,Telephone,Outdoors Shop,Personal Accessories,Watches,Venue,2012,Q2 2012,19637.0,269,0.41664409
United States,Telephone,Outdoors Shop,Personal Accessories,Watches,Infinity,2012,Q2 2012,8640.0,39,0.46794444
United States,Telephone,Outdoors Shop,Personal Accessories,Watches,Lux,2012,Q2 2012,8292.4,47,0.47485408
United States,Telephone,Outdoors Shop,Personal Accessories,Watches,Sam,2012,Q2 2012,6330.9,141,0.38619154
