Retailer country,Order method type,Retailer type,Product line,Product type,Product,Year,Quarter,Revenue,Quantity,Gross margin
United States,Telephone,Department Store,Outdoor Protection,Sunscreen,Sun Shelter 15,2013,Q3 2013,2995.0,599,0.642
United States,Telephone,Department Store,Outdoor Protection,First Aid,Compact Relief Kit,2013,Q3 2013,2530.0,110,0.60869565
United States,Telephone,Warehouse Store,Camping Equipment,Cooking Gear,TrailChef Single Flame,2013,Q3 2013,47445.64,748,0.26880025
United States,Telephone,Warehouse Store,Camping Equipment,Tents,Star Lite,2013,Q3 2013,276060.12,765,0.30721612
United States,Telephone,Warehouse Store,Camping Equipment,Tents,Star Gazer 2,2013,Q3 2013,187015.4,338,0.2904934
United States,Telephone,Warehouse Store,Camping Equipment,Tents,Star Gazer 6,2013,Q3 2013,9150.68,11,0.41097274
United States,Telephone,Warehouse Store,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,2013,Q3 2013,574.64,11,0.0007657
United States,Telephone,Warehouse Store,Camping Equipment,Packs,Canyon Mule Journey Backpack,2013,Q3 2013,113335.58,382,0.28096667
United States,Telephone,Warehouse Store,Camping Equipment,Packs,Canyon Mule Extreme Backpack,2013,Q3 2013,76998.24,176,0.45397609
United States,Telephone,Warehouse Store,Camping Equipment,Lanterns,EverGlow Single,2013,Q3 2013,21696.96,932,0.35567009999999993
United States,Telephone,Warehouse Store,Camping Equipment,Lanterns,EverGlow Butane,2013,Q3 2013,745.03,11,0.40011812
United States,Telephone,Warehouse Store,Personal Accessories,Eyewear,Polar Sports,2013,Q3 2013,2331.3,19,0.5201304
United States,Telephone,Warehouse Store,Personal Accessories,Eyewear,Bella,2013,Q3 2013,14196.0,312,0.18813187
United States,Telephone,Warehouse Store,Personal Accessories,Knives,Double Edge,2013,Q3 2013,16172.28,1002,0.29182156
United States,Telephone,Warehouse Store,Personal Accessories,Binoculars,Seeker 50,2013,Q3 2013,25734.8,202,0.2733124
United States,Telephone,Warehouse Store,Personal Accessories,Binoculars,Seeker Extreme,2013,Q3 2013,21171.88,122,0.45764665
United States,Telephone,Warehouse Store,Personal Accessories,Binoculars,Seeker Mini,2013,Q3 2013,7884.16,97,0.50787402
United States,Telephone,Warehouse Store,Outdoor Protection,Insect Repellents,BugShield Extreme,2013,Q3 2013,9424.52,1388,0.64359352
United States,Telephone,Warehouse Store,Outdoor Protection,Sunscreen,Sun Shelter Stick,2013,Q3 2013,2095.0,419,0.608
United States,Telephone,Warehouse Store,Outdoor Protection,Sunscreen,Sun Shelter 15,2013,Q3 2013,2130.0,426,0.642
United States,Telephone,Warehouse Store,Outdoor Protection,First Aid,Compact Relief Kit,2013,Q3 2013,4048.0,176,0.60869565
United States,Telephone,Warehouse Store,Outdoor Protection,First Aid,Aloe Relief,2013,Q3 2013,407.94,78,0.63288719
United States,Telephone,Warehouse Store,Outdoor Protection,First Aid,Insect Bite Relief,2013,Q3 2013,708.0,118,0.54
United States,Web,Golf Shop,Personal Accessories,Watches,Venue,2013,Q3 2013,119574.0,1638,0.42605232
United States,Web,Golf Shop,Personal Accessories,Watches,Infinity,2013,Q3 2013,211579.2,890,0.45947040000000006
United States,Web,Golf Shop,Personal Accessories,Watches,Lux,2013,Q3 2013,52656.8,309,0.47803551
United States,Web,Golf Shop,Personal Accessories,Watches,Sam,2013,Q3 2013,53496.3,1131,0.39835017
United States,Web,Golf Shop,Personal Accessories,Watches,TX,2013,Q3 2013,126013.4,667,0.44972471
United States,Web,Golf Shop,Personal Accessories,Watches,Legend,2013,Q3 2013,119825.6,444,0.43462582
United States,Web,Golf Shop,Personal Accessories,Watches,Zodiak,2013,Q3 2013,65565.4,593,0.42338734
United States,Web,Golf Shop,Personal Accessories,Watches,Kodiak,2013,Q3 2013,51945.0,402,0.45445952
United States,Web,Golf Shop,Personal Accessories,Eyewear,Polar Sun,2013,Q3 2013,30179.44,494,0.57195693
United States,Web,Golf Shop,Personal Accessories,Eyewear,Polar Sports,2013,Q3 2013,13680.05,114,0.50933513
United States,Web,Golf Shop,Personal Accessories,Eyewear,Bella,2013,Q3 2013,18562.5,275,0.45223973
United States,Web,Golf Shop,Personal Accessories,Eyewear,Capri,2013,Q3 2013,22635.3,591,0.35085817
United States,Web,Golf Shop,Personal Accessories,Eyewear,Cat Eye,2013,Q3 2013,67509.35,1858,0.34377994
United States,Web,Golf Shop,Personal Accessories,Eyewear,Dante,2013,Q3 2013,47756.93,1051,0.39766752
United States,Web,Golf Shop,Personal Accessories,Eyewear,Fairway,2013,Q3 2013,77376.75,3773,0.40465308
United States,Web,Golf Shop,Personal Accessories,Eyewear,Inferno,2013,Q3 2013,115495.9,1681,0.41538643
United States,Web,Golf Shop,Personal Accessories,Eyewear,Maximus,2013,Q3 2013,102314.7,1188,0.50708422
United States,Web,Golf Shop,Personal Accessories,Eyewear,Trendi,2013,Q3 2013,11116.3,221,0.40619811
United States,Web,Golf Shop,Personal Accessories,Eyewear,Zone,2013,Q3 2013,136710.95,4013,0.32543121
United States,Web,Golf Shop,Personal Accessories,Eyewear,Hawk Eye,2013,Q3 2013,136541.5,3306,0.40608181
United States,Web,Golf Shop,Personal Accessories,Eyewear,Retro,2013,Q3 2013,150172.05,2397,0.45224967
United States,Web,Golf Shop,Personal Accessories,Knives,Max Gizmo,2013,Q3 2013,38377.5,953,0.54298274
United States,Web,Golf Shop,Personal Accessories,Knives,Pocket Gizmo,2013,Q3 2013,18924.3,1467,0.60369472
United States,Web,Golf Shop,Personal Accessories,Binoculars,Opera Vision,2013,Q3 2013,11440.0,104,0.54145455
United States,Web,Golf Shop,Personal Accessories,Binoculars,Ranger Vision,2013,Q3 2013,33822.2,198,0.47725163
United States,Web,Golf Shop,Personal Accessories,Navigation,Astro Pilot,2013,Q3 2013,41470.0,286,0.37694357
United States,Web,Golf Shop,Personal Accessories,Navigation,Sky Pilot,2013,Q3 2013,40454.0,113,0.34873263
United States,Web,Golf Shop,Golf Equipment,Irons,Hailstorm Steel Irons,2013,Q3 2013,227296.05,519,0.49537618
United States,Web,Golf Shop,Golf Equipment,Irons,Hailstorm Titanium Irons,2013,Q3 2013,564544.0,640,0.48883347
United States,Web,Golf Shop,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2013,Q3 2013,244611.03,483,0.45154526
United States,Web,Golf Shop,Golf Equipment,Irons,Lady Hailstorm Titanium Irons,2013,Q3 2013,360835.86,427,0.50298731
United States,Web,Golf Shop,Golf Equipment,Woods,Hailstorm Titanium Woods Set,2013,Q3 2013,346561.11,287,0.48738334
United States,Web,Golf Shop,Golf Equipment,Woods,Hailstorm Steel Woods Set,2013,Q3 2013,627478.8,949,0.48336358
United States,Web,Golf Shop,Golf Equipment,Woods,Lady Hailstorm Titanium Woods Set,2013,Q3 2013,437203.14,338,0.52841144
United States,Web,Golf Shop,Golf Equipment,Woods,Lady Hailstorm Steel Woods Set,2013,Q3 2013,91082.15,105,0.5146689
United States,Web,Golf Shop,Golf Equipment,Putters,Course Pro Putter,2013,Q3 2013,243521.7,3335,0.61106546
United States,Web,Golf Shop,Golf Equipment,Putters,Blue Steel Putter,2013,Q3 2013,111963.68,1328,0.51132724
United States,Web,Golf Shop,Golf Equipment,Putters,Blue Steel Max Putter,2013,Q3 2013,89575.2,522,0.46503497
United States,Web,Golf Shop,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,2013,Q3 2013,63034.16,6075,0.73014632
United States,Web,Golf Shop,Golf Equipment,Golf Accessories,Course Pro Umbrella,2013,Q3 2013,50608.57,4061,0.51854004
United States,Web,Golf Shop,Golf Equipment,Golf Accessories,Course Pro Golf Bag,2013,Q3 2013,111461.9,535,0.61745224
United States,Web,Golf Shop,Golf Equipment,Golf Accessories,Course Pro Gloves,2013,Q3 2013,59087.95,9810,0.57663957
United States,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Water Bag,2013,Q3 2013,158664.58,25303,0.53273888
United States,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Canteen,2013,Q3 2013,29372.88,2398,0.35341172
United States,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,2013,Q3 2013,50362.52,2164,0.31551241
United States,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Cook Set,2013,Q3 2013,162252.11,3042,0.34436144
United States,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,2013,Q3 2013,214173.74,1738,0.35437799
United States,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Double Flame,2013,Q3 2013,30710.34,213,0.4798169
United States,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Kettle,2013,Q3 2013,130863.6,10395,0.59409301
United States,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Utensils,2013,Q3 2013,13592.46,716,0.47323737
United States,Web,Department Store,Camping Equipment,Tents,Star Lite,2013,Q3 2013,181435.92,516,0.28900518
United States,Web,Department Store,Camping Equipment,Tents,Star Dome,2013,Q3 2013,32772.55,53,0.35958599
United States,Web,Department Store,Camping Equipment,Tents,Star Gazer 2,2013,Q3 2013,302101.8,546,0.2904934
United States,Web,Department Store,Camping Equipment,Tents,Star Gazer 3,2013,Q3 2013,101092.42,143,0.35779557
United States,Web,Department Store,Camping Equipment,Tents,Star Gazer 6,2013,Q3 2013,184994.13,232,0.38549402
United States,Web,Department Store,Camping Equipment,Tents,Star Peg,2013,Q3 2013,8471.92,4272,0.49574595
United States,Web,Department Store,Camping Equipment,Sleeping Bags,Hibernator Lite,2013,Q3 2013,226299.96,2644,0.29898353
United States,Web,Department Store,Camping Equipment,Sleeping Bags,Hibernator,2013,Q3 2013,280374.9,2010,0.38346835
United States,Web,Department Store,Camping Equipment,Sleeping Bags,Hibernator Self - Inflating Mat,2013,Q3 2013,76173.3,630,0.56537921
United States,Web,Department Store,Camping Equipment,Sleeping Bags,Hibernator Pad,2013,Q3 2013,40875.84,1026,0.50401606
United States,Web,Department Store,Camping Equipment,Sleeping Bags,Hibernator Pillow,2013,Q3 2013,29334.26,1977,0.47600928
United States,Web,Department Store,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,2013,Q3 2013,57455.8,594,0.33268878
United States,Web,Department Store,Camping Equipment,Packs,Canyon Mule Climber Backpack,2013,Q3 2013,130705.8,1790,0.2810189
United States,Web,Department Store,Camping Equipment,Packs,Canyon Mule Weekender Backpack,2013,Q3 2013,185231.2,682,0.38637703
United States,Web,Department Store,Camping Equipment,Packs,Canyon Mule Journey Backpack,2013,Q3 2013,645450.24,1832,0.39449932
United States,Web,Department Store,Camping Equipment,Packs,Canyon Mule Cooler,2013,Q3 2013,94483.99,3071,0.51245708
United States,Web,Department Store,Camping Equipment,Packs,Canyon Mule Carryall,2013,Q3 2013,275549.18,3946,0.41028211
United States,Web,Department Store,Camping Equipment,Lanterns,Firefly Lite,2013,Q3 2013,31971.39,2241,0.52686605
United States,Web,Department Store,Camping Equipment,Lanterns,Firefly Mapreader,2013,Q3 2013,14364.0,900,0.53007519
United States,Web,Department Store,Camping Equipment,Lanterns,Firefly 2,2013,Q3 2013,55833.39,2072,0.38136946
United States,Web,Department Store,Camping Equipment,Lanterns,Firefly 4,2013,Q3 2013,19194.88,652,0.38858696
United States,Web,Department Store,Camping Equipment,Lanterns,Firefly Multi-light,2013,Q3 2013,47029.6,1790,0.323273
United States,Web,Department Store,Camping Equipment,Lanterns,EverGlow Single,2013,Q3 2013,24778.2,732,0.44638109
United States,Web,Department Store,Camping Equipment,Lanterns,EverGlow Double,2013,Q3 2013,8083.25,155,0.44870566
United States,Web,Department Store,Camping Equipment,Lanterns,EverGlow Kerosene,2013,Q3 2013,13503.4,428,0.36608558
United States,Web,Department Store,Camping Equipment,Lanterns,EverGlow Butane,2013,Q3 2013,15521.36,238,0.37699145
United States,Web,Department Store,Camping Equipment,Lanterns,EverGlow Lamp,2013,Q3 2013,131345.57,4843,0.52840457
United States,Web,Department Store,Camping Equipment,Lanterns,Flicker Lantern,2013,Q3 2013,36625.35,1065,0.5457982
United States,Web,Department Store,Personal Accessories,Watches,Mountain Man Analog,2013,Q3 2013,35786.32,746,0.37462136
United States,Web,Department Store,Personal Accessories,Watches,Mountain Man Digital,2013,Q3 2013,19353.57,472,0.51223469
United States,Web,Department Store,Personal Accessories,Watches,Mountain Man Deluxe,2013,Q3 2013,19286.98,246,0.50256598
United States,Web,Department Store,Personal Accessories,Watches,Mountain Man Combination,2013,Q3 2013,10788.96,112,0.53285581
United States,Web,Department Store,Personal Accessories,Watches,Venue,2013,Q3 2013,98039.0,1343,0.42567264
United States,Web,Department Store,Personal Accessories,Watches,Infinity,2013,Q3 2013,185160.0,757,0.44486941
United States,Web,Department Store,Personal Accessories,Watches,Lux,2013,Q3 2013,43293.6,253,0.47920016
United States,Web,Department Store,Personal Accessories,Watches,Sam,2013,Q3 2013,90248.4,1908,0.39886624
United States,Web,Department Store,Personal Accessories,Watches,TX,2013,Q3 2013,148215.5,773,0.45418745
United States,Web,Department Store,Personal Accessories,Watches,Legend,2013,Q3 2013,132269.8,493,0.43177233
United States,Web,Department Store,Personal Accessories,Watches,Zodiak,2013,Q3 2013,60678.6,540,0.42178297
United States,Web,Department Store,Personal Accessories,Watches,Kodiak,2013,Q3 2013,35576.2,274,0.45945154
United States,Web,Department Store,Personal Accessories,Eyewear,Polar Sun,2013,Q3 2013,70281.87,1168,0.56541851
United States,Web,Department Store,Personal Accessories,Eyewear,Polar Ice,2013,Q3 2013,21827.3,207,0.52876306
United States,Web,Department Store,Personal Accessories,Eyewear,Polar Sports,2013,Q3 2013,69339.01,586,0.50239151
United States,Web,Department Store,Personal Accessories,Eyewear,Bella,2013,Q3 2013,68992.5,1017,0.45368989
United States,Web,Department Store,Personal Accessories,Eyewear,Capri,2013,Q3 2013,32555.0,850,0.34480111
United States,Web,Department Store,Personal Accessories,Eyewear,Cat Eye,2013,Q3 2013,256133.9,8734,0.32881493
United States,Web,Department Store,Personal Accessories,Eyewear,Dante,2013,Q3 2013,190864.17,4291,0.38591743
United States,Web,Department Store,Personal Accessories,Eyewear,Fairway,2013,Q3 2013,205738.1,9968,0.40577914
United States,Web,Department Store,Personal Accessories,Eyewear,Inferno,2013,Q3 2013,486542.4,7151,0.42484789
United States,Web,Department Store,Personal Accessories,Eyewear,Maximus,2013,Q3 2013,290718.6,3430,0.50242922
United States,Web,Department Store,Personal Accessories,Eyewear,Trendi,2013,Q3 2013,61818.7,1229,0.40125237
United States,Web,Department Store,Personal Accessories,Eyewear,Zone,2013,Q3 2013,290642.2,8756,0.32740056
United States,Web,Department Store,Personal Accessories,Eyewear,Hawk Eye,2013,Q3 2013,283120.75,6756,0.42003947
United States,Web,Department Store,Personal Accessories,Eyewear,Retro,2013,Q3 2013,192962.0,3080,0.45292726
United States,Web,Department Store,Personal Accessories,Knives,Single Edge,2013,Q3 2013,123198.08,10118,0.29698515
United States,Web,Department Store,Personal Accessories,Knives,Double Edge,2013,Q3 2013,15788.08,968,0.29920294
United States,Web,Department Store,Personal Accessories,Knives,Bear Edge,2013,Q3 2013,45819.53,1162,0.40327061
United States,Web,Department Store,Personal Accessories,Knives,Bear Survival Edge,2013,Q3 2013,24344.76,275,0.46908493
United States,Web,Department Store,Personal Accessories,Knives,Max Gizmo,2013,Q3 2013,19718.9,487,0.53740675
United States,Web,Department Store,Personal Accessories,Knives,Pocket Gizmo,2013,Q3 2013,69492.3,5387,0.60190151
United States,Web,Department Store,Personal Accessories,Binoculars,Seeker 35,2013,Q3 2013,43312.99,433,0.28831351
United States,Web,Department Store,Personal Accessories,Binoculars,Seeker 50,2013,Q3 2013,8281.0,65,0.2733124
United States,Web,Department Store,Personal Accessories,Binoculars,Seeker Mini,2013,Q3 2013,24952.96,307,0.50787402
United States,Web,Department Store,Personal Accessories,Binoculars,Opera Vision,2013,Q3 2013,25520.0,232,0.54187774
United States,Web,Department Store,Personal Accessories,Binoculars,Ranger Vision,2013,Q3 2013,45238.0,267,0.50169879
United States,Web,Department Store,Personal Accessories,Navigation,Glacier Basic,2013,Q3 2013,75255.54,2371,0.36988028
United States,Web,Department Store,Personal Accessories,Navigation,Glacier GPS,2013,Q3 2013,41472.86,374,0.33772207
United States,Web,Department Store,Personal Accessories,Navigation,Astro Pilot,2013,Q3 2013,107880.0,744,0.37674444
United States,Web,Department Store,Personal Accessories,Navigation,Sky Pilot,2013,Q3 2013,123868.0,346,0.34882859
United States,Web,Department Store,Personal Accessories,Navigation,Auto Pilot,2013,Q3 2013,12690.0,54,0.34719149
United States,Web,Department Store,Outdoor Protection,Insect Repellents,BugShield Natural,2013,Q3 2013,13176.0,2196,0.69
United States,Web,Department Store,Outdoor Protection,Insect Repellents,BugShield Spray,2013,Q3 2013,3599.99,599,0.69550749
United States,Web,Department Store,Outdoor Protection,Insect Repellents,BugShield Lotion Lite,2013,Q3 2013,5607.0,801,0.73142857
United States,Web,Department Store,Outdoor Protection,Insect Repellents,BugShield Lotion,2013,Q3 2013,4788.0,684,0.66714286
United States,Web,Department Store,Outdoor Protection,Sunscreen,Sun Blocker,2013,Q3 2013,3020.0,604,0.61
United States,Web,Department Store,Outdoor Protection,Sunscreen,Sun Shelter Stick,2013,Q3 2013,725.0,145,0.608
United States,Web,Department Store,Outdoor Protection,Sunscreen,Sun Shelter 15,2013,Q3 2013,910.0,182,0.642
United States,Web,Department Store,Outdoor Protection,Sunscreen,Sun Shelter 30,2013,Q3 2013,4295.0,859,0.63
United States,Web,Department Store,Outdoor Protection,Sunscreen,Sun Shield,2013,Q3 2013,3762.0,627,0.54
United States,Web,Department Store,Outdoor Protection,First Aid,Compact Relief Kit,2013,Q3 2013,2691.0,117,0.60869565
United States,Web,Department Store,Outdoor Protection,First Aid,Deluxe Family Relief Kit,2013,Q3 2013,4340.0,124,0.59885714
United States,Web,Department Store,Outdoor Protection,First Aid,Calamine Relief,2013,Q3 2013,1194.0,199,0.52833333
United States,Web,Department Store,Outdoor Protection,First Aid,Aloe Relief,2013,Q3 2013,1019.85,195,0.63288719
United States,Web,Department Store,Outdoor Protection,First Aid,Insect Bite Relief,2013,Q3 2013,984.0,164,0.54
United States,Web,Department Store,Golf Equipment,Irons,Hailstorm Steel Irons,2013,Q3 2013,217661.15,497,0.49537618
United States,Web,Department Store,Golf Equipment,Irons,Hailstorm Titanium Irons,2013,Q3 2013,213468.2,242,0.48883347
United States,Web,Department Store,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2013,Q3 2013,178150.72,352,0.4511865
United States,Web,Department Store,Golf Equipment,Irons,Lady Hailstorm Titanium Irons,2013,Q3 2013,135975.77,161,0.50270552
United States,Web,Department Store,Golf Equipment,Woods,Hailstorm Titanium Woods Set,2013,Q3 2013,132828.3,110,0.48738334
United States,Web,Department Store,Golf Equipment,Woods,Hailstorm Steel Woods Set,2013,Q3 2013,244644.0,370,0.48336358
United States,Web,Department Store,Golf Equipment,Woods,Lady Hailstorm Titanium Woods Set,2013,Q3 2013,87837.64,68,0.52776509
United States,Web,Department Store,Golf Equipment,Woods,Lady Hailstorm Steel Woods Set,2013,Q3 2013,384184.32,444,0.51345229
United States,Web,Department Store,Golf Equipment,Putters,Course Pro Putter,2013,Q3 2013,72216.78,989,0.61106546
United States,Web,Department Store,Golf Equipment,Putters,Blue Steel Putter,2013,Q3 2013,45358.78,538,0.51132724
United States,Web,Department Store,Golf Equipment,Putters,Blue Steel Max Putter,2013,Q3 2013,37923.6,221,0.46503497
United States,Web,Department Store,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,2013,Q3 2013,44048.27,4258,0.7293333000000001
United States,Web,Department Store,Golf Equipment,Golf Accessories,Course Pro Umbrella,2013,Q3 2013,51851.6,4175,0.51689051
